order_id,order_date,customer_id,customer_name,customer_email,customer_city,customer_state,product_name,product_category,quantity,unit_price,discount_amount,revenue,store_name,shipping_method,shipping_status,payment_method
ORD-10493376,2024-08-21,CUST-DE39E6,Monica Roberson,umosley@example.net,New Benjaminborough,UT,wheelbarrow,Garden Tools,2,112.23,25.0,199.46,naturegoods,Express,shipped,Apple Pay
ORD-20181114,2022-07-06,CUST-2F93F1,Christina Davis,john57@example.org,Michelleshire,GA,bbq tool set,BBQ & Grilling,7,47.86,0.0,335.02,outdoor hub,Overnight,Delivered,
ORD-48117798,,CUST-60D8CA,Christopher Harrell,james58@example.net,Herringfort,NC,Leaf-Blower,Garden Tools,2,154.42,25.0,283.84,GARDENPLUS,Free Shipping,pending,Google Pay
ORD-14716736,2023-05-03,CUST-B2EE53,Michelle Flowers,vincentbutler@example.net,South Taraview,MS,Patio Dining Table,Furniture,5,258.34,15.0,1276.7,Home-Nest,Standard,CANCELLED,Apple Pay
ORD-63732602,2023-09-27,CUST-09BFD6,Richard Wilkinson,thawkins@example.net,Nicolestad,TX,GRILL COVER,BBQ & Grilling,1,27.95,0.0,27.95,Patio World,Store Pickup,Refund,Gift Card
ORD-92747996,2022-02-11,CUST-236319,Ivan Ewing,ili@example.net,Lauraview,OH,SUN LOUNGER,Furniture,8,88.98,0.0,711.84,Outdoor Hub,Standard,Returned,Gift Card
ORD-21530808,2024-01-29,CUST-85EB13,Denise Smith,bettywarner@example.net,New Scottchester,NY,patio dining table,Furniture,1,342.15,0.0,342.15,Garden Plus,Overnight,canceled,Gift Card
ORD-50854496,2023-04-01,CUST-1F5003,Daniel Lee,angelicawalker@example.com,Edwardsbury,TX,String Lights,Lighting,7,34.84,0.0,243.88,naturegoods,Store Pickup,returned,Apple Pay
ORD-93782144,2022-08-16,CUST-A59210,Sean Reid,pperry@example.com,Nguyenmouth,NH,String Lights,Lighting,2,33.25,5.0,61.5,OutdoorHub ,Overnight,Cancelled,Gift Card
ORD-85144602,2023-11-08,CUST-FEBF57,Erica Stone,derrick59@example.net,Port Lawrencechester,TN,Sun Lounger,Furniture,3,83.51,20.0,230.53,Garden Plus,Store Pickup,delivered,Credit Card
ORD-61059204,2023-03-02,CUST-B598DA,Victoria Moran,,Snyderview,SC,Wall Planter,Outdoor Decor,4,27.11,0.0,108.44,Nature Goods,Express,delivered,PayPal
ORD-36223802,2023-03-01,CUST-B64E09,Debra Edwards,judy35@example.net,Silvaburgh,CO,Flood Light,Lighting,8,57.89,0.0,463.12,GardenPlus,Store Pickup,dispatched,Google Pay
ORD-19266035,2024-08-08,CUST-0C337C,Julie Benson,michael23@example.org,Port Robertton,MO,gas grill,BBQ & Grilling,3,473.44,0.0,1420.32,gardenplus,Store Pickup,canceled,Google Pay
ORD-70596461,2023-08-04,CUST-75BBFA,Stephen Moreno,mrodriguez@example.org,South Markview,HI,CHARCOAL GRILL,BBQ & Grilling,7,219.28,25.0,1509.96,patioworld,Store Pickup,Pending,Debit Card
ORD-43974604,2022-01-24,CUST-C78A01,Heather Johnson,thomasgraham@example.org,North Nicholasbury,RI,ADIRONDACK CHAIR,Furniture,7,52.7,0.0,368.9,HOME NEST,Overnight,PROCESSING,PayPal
ORD-98320847,2024-12-24,CUST-9029DF,Patricia Johnson,nhardy@example.org,West Raymond,AL,PRUNING SHEARS,Garden Tools,8,23.91,0.0,191.28,patioworld,Standard,Complete,Credit Card
ORD-70162268,2023-01-01,CUST-54BB71,William Smith,ppalmer@example.net,Williamstown,KY,string lights,Lighting,6,38.55,5.0,226.3,Garden Plus,Overnight,pending,Credit Card
ORD-58036679,2022-10-06,CUST-88508E,Kimberly Garcia DDS,wpowell@example.net,Coxmouth,AL,String Lights,Lighting,6,33.81,15.0,187.86,patioworld,Standard,Complete,Apple Pay
ORD-16311566,2022-11-24,CUST-B91B01,Mark Diaz,ycarlson@example.com,Davidfort,MD,BBQ-Tool-Set,BBQ & Grilling,6,43.28,20.0,239.68,homenest,Free Shipping,DELIVERED,Credit Card
ORD-14325703,2022-09-25,CUST-9B3BA6,Wayne Watson,ythompson@example.org,Laceyville,IL,SUN LOUNGER,Furniture,4,95.07,0.0,380.28,NATURE GOODS,Overnight,shipped,Apple Pay
ORD-77564317,2023-02-05,CUST-ADC00C,Samuel Lewis,matthew05@example.com,South Jessicaside,MA,Leaf Blower,Garden Tools,5,128.59,20.0,622.95,NATURE GOODS,Express,cancelled,
ORD-59642622,2024-06-16,CUST-BCCABF,Christopher Yates,mejiasarah@example.org,Lake Ricktown,WY,Adirondack Chairs,Furniture,7,43.77,25.0,430.83,Patio World,Overnight,Canceled,Credit Card
ORD-38890626,2022-11-21,CUST-89A54C,Daniel Brown,tammiespencer@example.net,Matthewton,ND,Garden-Hose,Garden Tools,6,35.42,0.0,212.52,patioworld,Free Shipping,Refund,Apple Pay
ORD-46498251,2024-12-14,CUST-4C68A3,Ian Ruiz,gmorris@example.org,Stephanieview,WV,Wind Chime,Outdoor Decor,8,21.25,0.0,170.0,OutdoorHub ,Standard,Shipped,Gift Card
ORD-28894251,2022-02-09,CUST-DEF45C,Vanessa Johnson DDS,russell35@example.org,Munozstad,ID,Gas-Grill,BBQ & Grilling,3,570.93,10.0,1702.79,Garden Plus,Free Shipping,canceled,Google Pay
ORD-09468512,2022-03-16,CUST-112C28,Nicholas Morris,felicia19@example.net,Stanleyview,IL,Garden-Statue,Outdoor Decor,5,59.81,0.0,299.05,OUTDOORHUB,Free Shipping,Cancelled,PayPal
ORD-23247724,,CUST-9E9D92,David Steele,qholden@example.net,New Jennifer,KY,Garden Stateu,Outdoor Decor,5,66.4,15.0,317.0,GardenPlus ,Free Shipping,dispatched,Apple Pay
ORD-20987132,2024-09-02,CUST-87E48B,James Mason,parkerjohn@example.com,Clarkfurt,NJ,Grill Covr,BBQ & Grilling,4,31.35,20.0,105.4,HomeNest,Store Pickup,PROCESSING,Credit Card
ORD-87985596,2023-06-01,CUST-A033ED,Roy Miles,mjones@example.org,Ramosport,MS,Garden Hose ,Garden Tools,8,36.46,20.0,271.68,Home Nest,Store Pickup,DELIVERED,PayPal
ORD-43171225,2024-04-09,CUST-BBF735,Oscar Reynolds,dickersonbenjamin@example.com,Lake Amber,FL,Fire-Pit,BBQ & Grilling,4,151.4,25.0,580.6,OutdoorHub ,Express,Cancelled,Google Pay
ORD-08334612,2023-01-31,CUST-3B2CDD,Scott Smith,powersadam@example.org,North Joshua,MS,Sun Lounger,Furniture,1,82.62,15.0,67.62,PATIOWORLD,,In Transit,Google Pay
ORD-74585621,2022-07-21,CUST-E11737,Caroline Burch,elizabeth55@example.org,Martinezton,MA,wall planter,Outdoor Decor,4,33.45,5.0,128.8,Patio World,Store Pickup,Complete,Credit Card
ORD-75463644,2024-02-27,CUST-9D68B3,Steven Perkins,travis73@example.org,Samuelland,CT,pathway light,Lighting,5,46.3,0.0,231.5,Home-Nest,Standard,DELIVERED,Credit Card
ORD-43884477,2023-06-23,CUST-ECFA4E,Brandi Williams,nicholas54@example.org,Lake Timothyshire,MA,Adirondack Chair,Furniture,7,43.87,0.0,683.24,outdoor hub,Standard,Delivered,PayPal
ORD-88886831,2023-06-29,CUST-E48729,Lauren Brooks,oliviamitchell@example.org,Hodgeburgh,PA,FIRE PIT,BBQ & Grilling,6,150.05,0.0,900.3,homenest,Free Shipping,PROCESSING,Credit Card
ORD-52631492,2023-12-30,CUST-A8CB34,,nwilliams@example.com,New Jonathanton,NY,Gas Grill,BBQ & Grilling,5,524.67,0.0,2623.35,Outdoor Hub,Overnight,Returned,Credit Card
ORD-61806186,2024-06-21,CUST-CEC5F9,Anthony Hunt,tanyapowell@example.com,Port Rachel,PA,Hammock,Furniture,8,61.46,0.0,491.68,Outdoor Hub,Standard,Processing,Gift Card
ORD-84911381,2023-05-09,CUST-F0E1FA,Diane Fleming,oscar15@example.org,West Courtneyhaven,NJ,LeafBlower,Garden Tools,2,130.2,20.0,240.4,HomeNest,Standard,DELIVERED,Google Pay
ORD-07703332,2023-06-14,CUST-FF13C4,Amanda Zamora,pamelamarshall@example.net,Estradaland,MN,Flood-Light,Lighting,8,56.84,0.0,454.72,Nature Goods,Overnight,cancelled,Apple Pay
ORD-57969958,2023-01-07,CUST-89D2D0,Dr. Michael Bryant,ilove@example.org,Lake Hectorshire,NM,PRUNING SHEARS,Garden Tools,3,26.77,15.0,65.31,PATIOWORLD,Express,In Transit,Gift Card
ORD-86656213,2023-01-14,CUST-FBC888,Beth Massey,zvargas@example.com,Joshuaville,ID,Adirondack Chairs,Furniture,0,56.82,0.0,227.28,Nature Goods,Overnight,delivered,Apple Pay
ORD-56804744,2023-12-10,CUST-55EA0E,Richard Brown,lauralee@example.com,Lake Michaelview,DE,Wall-Planter,Outdoor Decor,4,32.13,0.0,128.52,OutdoorHub ,Standard,Processing,PayPal
ORD-99239958,2024-09-08,CUST-8A7366,James Harris,meghanyoung@example.com,North Tasha,KY,garden hose,Garden Tools,3,34.66,0.0,103.98,Garden Plus,Store Pickup,refunded,Apple Pay
ORD-45418092,2022-07-02,CUST-A69927,Terry Martinez,uaguirreexample.com,Michaelfort,KY,GARDEN BENCH,Furniture,5,144.42,0.0,722.1,Nature-Goods,Free Shipping,in progress,Debit Card
ORD-63113266,2023-08-19,CUST-CCD4C0,Raymond Stephens,daviscindyexample.org,Brianland,NV,Garden Hose ,Garden Tools,3,35.29,20.0,85.87,Outdoor-Hub,Store Pickup,Cancelled,Gift Card
ORD-62222446,2023-12-14,CUST-4FF0D3,Patricia Jordan,mvargas@example.net,East Samantha,AZ,deck light,Lighting,-2,36.62,5.0,68.24,PatioWorld,Overnight,In Transit,Google Pay
ORD-42302632,2024-07-11,CUST-3327DC,Sandra Duncan,jkim@example.com,,AZ,BBQ Toolset,BBQ & Grilling,3,45.31,5.0,130.93,GardenPlus,Standard,delivered,Gift Card
ORD-72679946,2022-06-03,CUST-009CB2,Brian Bullock,,Port Julia,NH,Pathway-Light,Lighting,6,54.64,0.0,327.84,HomeNest,Overnight,SHIPPED,Google Pay
ORD-13826776,2023-07-09,CUST-5102CC,William Sawyer DDS,ganderson@example.net,Lake Justinborough,MD,Leaf-Blower,Garden Tools,6,131.35,0.0,788.1,Home-Nest,Store Pickup,RETURNED,PayPal
ORD-92305111,2023-01-31,CUST-636432,David Richards,baileymoss@example.org,Webbville,OH,BirdBath,Outdoor Decor,2,77.38,20.0,152.41,GardenPlus,Free Shipping,pending,PayPal
ORD-28039189,2024-12-10,CUST-031DDC,Karl Abbott,reedcurtis@example.org,Port Erinburgh,GA,Hammock,Furniture,6,51.74,15.0,295.44,PatioWorld,Overnight,Complete,Credit Card
ORD-63462904,2024-01-21,CUST-52F114,Beth Moore,wwest@example.org,Hernandezville,AL,Decklight,Lighting,1,43.24,0.0,43.24,GardenPlus ,Standard,canceled,Gift Card
ORD-58435635,2022-07-27,CUST-A209FB,Michael Vargas,floreskevin@example.net,New Meganfurt,RI,String Lghts,Lighting,2,30.69,20.0,41.38,Home Nest,Standard,PROCESSING,Gift Card
ORD-17285666,2022-07-12,CUST-432B4C,Richard Roberts,christopherburke@example.org,Shawnport,??,Fire-Pit,BBQ & Grilling,7,145.36,0.0,1017.52,PatioWorld,Free Shipping,Refund,Debit Card
ORD-62236050,2024-09-14,CUST-034E4B,Samuel Swanson,laurawatts@example.net,Port Ericshire,AL,PATIO DINING TABLE,Furniture,4,298.93,15.0,1180.72,PatioWorld,Store Pickup,Complete,Google Pay
ORD-53008725,2022-09-15,CUST-95F207,Christina Bryant,jensenchristopher@example.net,South Richardview,ND,Garden Hose ,Garden Tools,2,31.28,10.0,52.56,HomeNest,Express,SHIPPED,PayPal
ORD-80289318,2022-02-20,CUST-212619,Brendan Townsend,josephjohnson@example.org,West Michael,PA,hammock,Furniture,8,52.44,0.0,419.52,HOME NEST,Express,CANCELLED,Apple Pay
ORD-82344034,2023-06-13,CUST-3DD64F,Richard Martin,kelleyjoseph@example.com,New Jamesview,WY,Grill Covr,BBQ & Grilling,5,31.55,0.0,157.75,Outdoor-Hub,Free Shipping,Processing,Credit Card
ORD-87538623,2022-07-07,CUST-EE31A1,Jeremy Watts,paynethomas@example.net,,VT,HAMMOCK,Furniture,7,60.73,5.0,420.11,PATIOWORLD,,Canceled,PayPal
ORD-86209445,2023-05-01,CUST-AB54DB,James Miller,wrussell@example.org,Jenniferside,MO,Flood-Light,Lighting,3,57.67,0.0,173.01,naturegoods,Store Pickup,shipped,Gift Card
ORD-28786186,2023-10-19,CUST-617A2E,Bobby Griffin,jamie42@example.com,New Mariafurt,MD,Plant Pot,Outdoor Decor,4,16.84,20.0,47.36,Garden Plus,Overnight,pending,Credit Card
ORD-18974952,2022-02-24,CUST-BEFC1F,Joshua Bell,edwardsmichael@example.net,East Christina,IN,Pathway Light,Lighting,7,43.99,0.0,307.93,OUTDOORHUB,Overnight,Processing,PayPal
ORD-06437268,2023-04-15,CUST-DE4B49,Darrell Thompson,carloshorne@example.org,New Marcustown,NH,garden hose,Garden Tools,5,33.88,0.0,169.4,Outdoor Hub,Overnight,Delivered,PayPal
ORD-52292853,2024-12-22,CUST-C49596,Brandon Elliott,hoffmanmariah@example.com,South James,AK,fire pit,BBQ & Grilling,1,148.77,0.0,148.77,gardenplus,Store Pickup,dispatched,Apple Pay
ORD-35666442,2022-11-10,CUST-256D52,Robert Jensen,mitchelldawson@example.org,Nguyenburgh,NM,Hammok,Furniture,7,55.59,0.0,389.13,HomeNest,Store Pickup,PROCESSING,PayPal
ORD-27585309,2024-12-27,CUST-96BD66,Richard Wagner,dilloncourtney@example.net,Guerrashire,PA,Fire Pit,BBQ & Grilling,7,148.56,0.0,1039.92,patioworld,Standard,Pending,Gift Card
ORD-70774010,2022-12-01,CUST-F3419D,Kelly Obrien,qclayton@example.net,North Jaredbury,NH,Decklight,Lighting,1,43.24,20.0,23.24,Home-Nest,Standard,RETURNED,Gift Card
ORD-37781360,2024-10-23,CUST-BAE24B,Donna Mccormick,uwolf@example.net,Kevinburgh,PA,garden statue,Outdoor Decor,5,51.56,5.0,252.8,Home-Nest,Standard,DELIVERED,Apple Pay
ORD-25044127,2022-06-21,CUST-FBEC47,Charles Ray,nicholasdavis@example.org,Port Nicholasstad,SC,Gardn Bench,Furniture,1,147.6,25.0,145.61,GARDENPLUS,Free Shipping,delivered,Apple Pay
ORD-04418725,2024-06-21,CUST-B4B5DB,Maria Lindsey,pwyatt@example.com,Thompsontown,AZ,plant pot,Outdoor Decor,8,15.14,10.0,111.12,Nature Goods,Express,delivered,Gift Card
ORD-63153690,2022-10-22,CUST-355DED,Alexander Mack,teresa03@example.com,New Sean,MI,GAS GRILL,BBQ & Grilling,2,449.21,0.0,898.42,HomeNest,Express,PROCESSING,Credit Card
ORD-09020289,2022-03-02,CUST-61DDB7,Toni Smith,jameskramer@example.net,Paulbury,AK,Adirondack Chair,Furniture,5,48.56,0.0,242.8,Home-Nest,Store Pickup,SHIPPED,Google Pay
ORD-62638260,2023-04-17,CUST-28DE15,Kristen Walsh,riossteven@example.org,Alisonside,MN,LEAF BLOWER,Garden Tools,3,163.93,10.0,481.79,Garden-Plus,Free Shipping,canceled,PayPal
ORD-48589547,2023-05-04,CUST-64CB29,Derrick Lee,qturner@example.net,Deborahfort,HI,Wheelbarrow ,Garden Tools,4,105.16,10.0,410.64,GardenPlus ,Express,dispatched,Apple Pay
ORD-55416492,2022-09-08,CUST-9C433D,Jessica Khan,stewartkelly@example.net,New David,CT,FirePit,BBQ & Grilling,5,157.76,20.0,768.8,OUTDOORHUB,Free Shipping,Processing,PayPal
ORD-08659654,2024-03-01,CUST-987393,Mark Riddle,charleswilliams@example.org,Jamesborough,LA,CHARCOAL GRILL,BBQ & Grilling,2,174.92,0.0,738.31,gardenplus,Store Pickup,pending,Google Pay
ORD-29093628,2024-08-30,CUST-9A01CD,Keith Bowman,williamharris@example.org,Port Davidborough,WI,Gas Grll,BBQ & Grilling,7,433.68,0.0,3035.76,HOME NEST,Express,SHIPPED,Apple Pay
ORD-04745699,2022-03-15,CUST-8C0B35,Jennifer Wilson,frankmichael@example.net,Adamshire,VA,Flood-Light,Lighting,1,60.53,0.0,60.53,HomeNest,Overnight,CANCELLED,Google Pay
ORD-01520835,2024-03-06,CUST-6D3909,Sherry James,grantmichael@example.com,New Sandratown,CT,BIRD BATH,Outdoor Decor,4,77.41,25.0,284.64,Garden-Plus,Standard,canceled,Debit Card
ORD-20853138,2024-01-22,CUST-8C8AC5,Christopher Lewis,,Lake Sallyfurt,CA,GARDEN STATUE,Outdoor Decor,1,57.6,5.0,52.6,Nature Goods,Free Shipping,cancelled,Debit Card
ORD-19361036,2023-05-26,CUST-9194BB,Brittany Reed,bbowen@example.com,Thompsonborough,MT,Sun Lounger,Furniture,1,96.71,20.0,76.71,PATIOWORLD,Express,Complete,Google Pay
ORD-63624962,2022-02-14,CUST-4C05F8,Lauren Flores,ebaker@example.org,North Crystalborough,WV,patio dining table,Furniture,2,285.87,15.0,556.74,outdoor hub,Free Shipping,Cancelled,PayPal
ORD-97686745,2022-05-03,CUST-09140C,Ethan Mcgrath,kevin32@example.org,Matthewside,AZ,TROWEL SET,Garden Tools,6,17.75,0.0,106.5,NatureGoods,Free Shipping,in progress,Credit Card
ORD-17951026,2024-03-09,CUST-4235F1,Vanessa Johnson,bharmon@example.com,Rodriguezton,LA,pathway light,Lighting,8,47.46,25.0,354.68,NATURE GOODS,Standard,delivered,PayPal
ORD-16148524,2023-09-30,CUST-57AF0C,Nina Rivera,collinsrobert@example.net,Rosstown,OR,Wheel Barrow,Garden Tools,2,97.45,0.0,194.9,homenest,Express,CANCELLED,Gift Card
ORD-84597240,2024-06-25,CUST-D6B6C7,Daniel Glass,vcalhoun@example.com,Johnsonville,GA,Gas Grill,BBQ & Grilling,8,574.59,0.0,4596.72,Outdoor Hub,Express,Delivered,Credit Card
ORD-70214952,2022-07-13,CUST-62D800,Rachael Myers,lbolton@example.net,North Charlesshire,NY,Charcol Grill,BBQ & Grilling,2,204.32,0.0,660.43,GARDENPLUS,Store Pickup,refunded,Credit Card
ORD-32831573,2022-05-03,CUST-475678,Rebecca Bennett,tiffany73@example.org,Walshside,WY,leaf blower,Garden Tools,4,148.5,0.0,594.0,naturegoods,Express,in progress,Debit Card
ORD-41181409,2024-09-24,CUST-07637D,Karen Adams,serranoamanda@example.com,New William,WV,TROWEL SET,Garden Tools,1,21.21,0.0,21.21,Garden-Plus,Free Shipping,canceled,Debit Card
ORD-77706791,2023-01-14,CUST-97EF53,Katherine Ward,markferguson@example.org,Frankmouth,VT,bird bath,Outdoor Decor,-3,79.3,25.0,212.9,Patio World,Express,Complete,Gift Card
ORD-11060662,2022-12-06,CUST-C73331,Danny Burke,ychristian@example.com,South Amyport,OK,STRING LIGHTS,Lighting,4,37.57,15.0,135.28,NatureGoods,Free Shipping,shipped,Google Pay
ORD-81599140,2022-02-13,CUST-6A14D6,Ashley Taylor,omckee@example.org,West James,VT,garden statue,Outdoor Decor,3,60.47,0.0,181.41,naturegoods,Express,cancelled,Google Pay
ORD-78406347,2024-12-14,CUST-A15C0E,Joel Parsons,suelopez@example.com,Shawnport,MN,LEAF BLOWER,Garden Tools,7,145.41,0.0,1017.87,gardenplus,Overnight,pending,Debit Card
ORD-21299166,2024-02-11,CUST-121F37,Christopher Butler,ejennings@example.com,Fisherburgh,DE,BirdBath,Outdoor Decor,4,79.97,25.0,294.88,GardenPlus,Overnight,refunded,PayPal
ORD-68506572,2024-09-26,CUST-4B8D3B,Teresa Moore,jessicaadams@example.net,Hernandezborough,ME,LEAF BLOWER,Garden Tools,7,142.22,0.0,995.54,outdoor hub,Overnight,Shipped,Credit Card
ORD-33205431,2022-03-15,CUST-6CCEAE,Lisa Fields,travisstone@example.com,East Davidton,MT,Leaf Blower,Garden Tools,7,142.55,5.0,992.85,OutdoorHub ,Store Pickup,Delivered,Debit Card
ORD-39968786,2022-10-10,CUST-C1E6FB,Melissa Sandoval,derrickjohnson@example.net,North Roberto,AZ,Solar-Lantern,Lighting,7,28.02,25.0,171.14,outdoor hub,Standard,Processing,PayPal
ORD-09563721,2022-05-08,CUST-D306E8,Dominique Jones,michaelrivera@example.com,Lake Paula,UT,adirondack chair,Furniture,6,54.91,5.0,324.46,HomeNest.,Express,RETURNED,Credit Card
ORD-40572334,2023-09-17,CUST-D476DA,Shelley Warner,john11@example.net,East Andrewton,WA,garden bench,Furniture,1,116.8,0.0,116.8,OutdoorHub ,Store Pickup,Returned,Gift Card
ORD-63888972,2024-01-27,CUST-8BB64A,Crystal Carter,leslie86@example.com,Stephaniebury,IN,patio dining table,Furniture,5,266.6,0.0,1333.0,Patio World,Store Pickup,In Transit,Apple Pay
ORD-54277530,2022-02-25,CUST-ACB7FD,Terri Kennedy,holly97@example.net,Juliatown,ND,CHARCOAL GRILL,BBQ & Grilling,5,206.82,15.0,1019.1,OutdoorHub,Overnight,Processing,Apple Pay
ORD-89318494,2022-02-22,CUST-5754CD,Laura Yang,travis32@example.org,Leonardton,FL,CHARCOAL GRILL,BBQ & Grilling,1,175.72,0.0,333.14,PatioWorld,Store Pickup,Refund,Debit Card
ORD-69175829,2024-06-04,CUST-7BD063,Kyle Payne,lewismargaret@example.net,Port Rosefort,MD,Wind Chime,Outdoor Decor,5,20.81,0.0,104.05,Outdoor-Hub,Express,Delivered,Google Pay
ORD-54166830,2024-06-28,CUST-7C28A8,Theresa Clark,mcintoshjoan@example.org,North Lauren,VT,BBQ Tool Set,BBQ & Grilling,8,41.35,0.0,330.8,PATIOWORLD,Standard,Pending,Debit Card
ORD-69895326,2023-03-24,CUST-E2D25D,Adam Miller,edwardsharold@example.com,New Jordanmouth,MN,Pathway Light,Lighting,8,50.89,5.0,402.12,GardenPlus ,Overnight,refunded,PayPal
ORD-51509333,2023-02-12,CUST-6DBCBB,Carrie Jones,michaelpugh@example.com,Richardsonshire,NY,string lights,Lighting,6,33.05,15.0,183.3,HOME NEST,Overnight,PROCESSING,Credit Card
ORD-33513784,2024-01-10,CUST-275B7B,Shannon Mcbride,benjamin99@example.org,Rogerfurt,LA,Prunning Shears,Garden Tools,7,25.55,15.0,163.85,GARDENPLUS,Store Pickup,delivered,Debit Card
ORD-05507499,2022-07-19,CUST-1BCD3C,Jason Bridges,akrueger@example.org,Allenberg,ID,CHARCOAL GRILL,BBQ & Grilling,1,228.41,0.0,228.41,OutdoorHub,Store Pickup,Returned,PayPal
ORD-00290919,2024-10-13,CUST-8CF6E1,Juan Montgomery,sean71@example.com,Doughertyland,VA,Path Light,Lighting,4,52.47,10.0,199.88,Home-Nest,Standard,DELIVERED,Debit Card
ORD-66722705,2022-06-01,CUST-E2DF94,Alec Hanson,ybradshaw@example.org,Jonesfurt,??,Leaf-Blower,Garden Tools,5,150.35,0.0,751.75,GardenPlus ,Store Pickup,canceled,PayPal
ORD-05863149,2022-08-17,CUST-94DF59,Ronald Mills,hmoore@example.org,Ashleyberg,WV,Gas-Grill,BBQ & Grilling,3,500.18,5.0,1495.54,Home-Nest,Standard,PROCESSING,Google Pay
ORD-84497634,2024-07-04,CUST-50A8E9,Anna Hernandez,tnavarro@example.net,North Markfurt,PA,trowel set,Garden Tools,8,18.02,25.0,119.16,Outdoor-Hub,Store Pickup,Delivered,PayPal
ORD-85519368,2024-07-16,CUST-182EB3,Benjamin Floyd,charles07@example.com,Mitchellmouth,WA,wall planter,Outdoor Decor,8,29.5,15.0,221.0,Nature Goods,Store Pickup,shipped,PayPal
ORD-22624066,2023-03-03,CUST-00CAA2,Miguel Contreras,crystal23@example.org,Robertburgh,NM,GARDEN STATUE,Outdoor Decor,8,62.22,25.0,472.76,HomeNest,Free Shipping,SHIPPED,Gift Card
ORD-21258281,2023-06-02,CUST-1E86DC,Mark White,brownryan@example.org,Jerrymouth,SD,Floodlight,Lighting,3,54.43,0.0,163.29,PatioWorld,Free Shipping,In Transit,Google Pay
ORD-36498244,2022-08-25,CUST-F5C82D,Vincent Nguyen,matthewsantonio@example.net,Lake Robert,MN,PATIO DINING TABLE,Furniture,5,284.63,25.0,0.0,OutdoorHub ,Standard,Returned,Credit Card
ORD-37328035,2023-11-22,CUST-FA0447,Rebecca Mckee,lisa12@example.org,West Mandymouth,NH,BIRD BATH,Outdoor Decor,2,84.84,0.0,169.68,Home Nest,Express,SHIPPED,Google Pay
ORD-43505531,2023-08-10,CUST-84FB77,Michael Levine,perezmichelle@example.net,West Joshua,WY,wall planter,Outdoor Decor,1,30.0,20.0,10.0,NATURE GOODS,Express,in progress,Gift Card
ORD-43266176,2023-07-03,CUST-340130,Jessica Palmer,thomasdenise@example.com,Josephmouth,NJ,Trowl Set,Garden Tools,5,,25.0,87.35,GARDENPLUS,Store Pickup,delivered,Gift Card
ORD-87604317,2024-08-14,CUST-8B2CE1,Nicole Nguyen,amiranda@example.com,Rushbury,WV,Gas Grll,BBQ & Grilling,1,504.35,0.0,504.35,OUTDOORHUB,Standard,Delivered,Debit Card
ORD-64079173,2022-07-21,CUST-F89559,Sandra Berry,melissa90@example.net,Stephaniebury,CA,plant pot,Outdoor Decor,2,16.39,20.0,12.78,Outdoor Hub,Free Shipping,Returned,Debit Card
ORD-74665895,2024-07-07,CUST-51320A,Timothy Brown,hunterandrew@example.net,West Philip,MS,wall planter,Outdoor Decor,1,28.5,5.0,23.5,HomeNest.,Store Pickup,RETURNED,Google Pay
ORD-70975480,2022-01-04,CUST-C0D83E,Richard Scott,robinberry@example.com,Lake Sarastad,AR,garden statue,Outdoor Decor,-4,67.47,15.0,254.88,PatioWorld,Free Shipping,Complete,Credit Card
ORD-63843248,2024-12-17,CUST-A23AAB,Charles Johnson,scottharding@example.net,Johnsonton,OK,Sun Lounger,Furniture,1,80.88,25.0,55.88,Home-Nest,Free Shipping,PROCESSING,Gift Card
ORD-09507497,,CUST-29DFBB,Brian Wells,laura62@example.net,Brighttown,IA,Sun-Lounger,Furniture,6,87.53,5.0,520.18,outdoor hub,Standard,Cancelled,Debit Card
ORD-53235398,2022-08-16,CUST-1509C6,Cheryl Carrillo,josephhicks@example.net,Port Travis,NJ,charcoal grill,BBQ & Grilling,6,217.58,0.0,1305.48,Nature Goods,Store Pickup,shipped,Credit Card
ORD-58863616,2023-04-23,CUST-F65437,Brandon Mayo,dmack@example.org,Fisherview,CT,Gas Grill,BBQ & Grilling,1,511.19,15.0,496.19,outdoor hub,Express,Returned,PayPal
